SESSION_ID,Step,Feed_Flow_A,Reactor_Pressure,Reactor_Level,Reactor_Temp,Separator_Temp,Separator_Level,Stripper_Level,Stripper_Temp,Reactor_Coolant_Valve,Separator_Coolant_Valve,ALM_Feed_Flow_A_HI,ALM_Feed_Flow_A_LO,ALM_Reactor_Pressure_HI,ALM_Reactor_Pressure_LO,ALM_Reactor_Level_HI,ALM_Reactor_Level_LO,ALM_Reactor_Temp_HI,ALM_Reactor_Temp_LO,ALM_Separator_Temp_HI,ALM_Separator_Temp_LO,ALM_Separator_Level_HI,ALM_Separator_Level_LO,ALM_Stripper_Level_HI,ALM_Stripper_Level_LO,ALM_Stripper_Temp_HI,ALM_Stripper_Temp_LO,ALM_Reactor_Coolant_Valve_HI,ALM_Reactor_Coolant_Valve_LO,ALM_Separator_Coolant_Valve_HI,ALM_Separator_Coolant_Valve_LO,SYSTEM_GROUND_TRUTH_FAULT_ID,ALARM_FLOOD_ACTIVE
Disturbance_07,460,0.2529,2684.6,74.511,120.39,80.569,50.396,51.251,65.156,41.22,18.217,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,461,0.25129,2683.1,74.657,120.38,80.513,48.414,50.574,65.289,40.268,17.303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,462,0.31797,2687.9,75.15,120.43,80.873,51.726,49.827,65.413,41.198,20.55,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,463,0.3216,2687.9,74.147,120.41,80.847,49.409,47.637,65.546,41.135,19.17,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,464,0.25117,2684.2,73.589,120.4,80.561,50.083,48.744,65.638,41.684,19.096,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,465,0.2471,2683.7,75.334,120.37,80.376,50.549,51.43,65.634,40.143,19.784,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,466,0.25098,2686.1,74.656,120.39,80.512,50.493,49.095,65.659,40.072,18.122,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,467,0.25355,2686.2,74.18,120.42,80.525,51.472,50.194,65.792,41.178,16.413,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,468,0.32953,2690.9,74.429,120.4,80.608,50.718,51.076,65.875,40.406,17.92,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1
Disturbance_07,469,0.32959,2696.2,73.272,120.4,80.751,48.664,49.29,66.02,40.243,18.074,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1
Disturbance_07,470,0.30402,2696.2,74.146,120.42,80.488,50.115,48.644,66.088,40.711,17.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,471,0.30547,2696.9,73.617,120.42,80.338,48.733,49.416,66.114,40.616,17.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,472,0.26584,2697.9,74.212,120.42,80.393,49.048,49.959,66.15,41.301,19.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,473,0.26474,2698.4,74.944,120.39,80.362,50.833,51.347,66.21,40.643,19.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,474,0.28841,2699.4,74.032,120.43,80.247,50.594,48.892,66.259,42.141,17.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,475,0.29061,2701.8,74.461,120.41,80.28,50.793,51.323,66.259,41.791,16.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,476,0.25909,2702.8,74.049,120.42,80.34,49.06,47.942,66.325,41.488,16.693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,477,0.25956,2701.3,74.567,120.41,80.159,50.447,50.947,66.392,41.503,21.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,478,0.27161,2700.2,74.821,120.41,79.971,50.181,49.239,66.387,40.927,17.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,479,0.26833,2703.9,74.637,120.41,80.271,51.294,50.241,66.421,42.114,17.942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,480,0.28225,2705.8,74.422,120.41,80.454,47.751,51.849,66.537,41.973,20.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,481,0.28097,2704.9,74.773,120.41,80.24,48.76,49.979,66.597,41.94,17.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,482,0.26125,2704.0,74.286,120.39,80.188,50.298,50.783,66.588,41.617,18.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,483,0.25901,2702.6,74.799,120.41,80.025,49.105,50.21,66.594,41.9,18.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,484,0.22334,2699.0,74.842,120.38,79.694,50.242,51.921,66.527,41.111,16.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,485,0.22412,2704.3,75.407,120.4,80.166,52.862,48.517,66.518,41.604,19.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,486,0.25326,2706.0,75.406,120.38,80.21,48.841,49.174,66.576,41.506,18.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,487,0.25298,2706.5,73.554,120.37,80.13,49.495,50.576,66.613,41.136,17.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,488,0.27685,2707.8,74.491,120.39,80.027,49.322,49.636,66.638,41.145,18.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,489,0.27437,2710.9,74.582,120.38,79.995,49.623,47.533,66.585,40.401,17.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,490,0.28002,2713.3,74.092,120.42,79.851,49.874,49.539,66.535,41.884,17.742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,491,0.28015,2715.0,75.02,120.37,79.941,49.567,50.103,66.539,41.131,18.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,492,0.23929,2716.8,74.182,120.42,79.986,49.642,49.69,66.526,41.616,15.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,493,0.23872,2717.9,73.569,120.39,79.931,48.881,49.531,66.526,41.175,17.626,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,494,0.229,2720.0,74.851,120.4,80.043,49.341,50.18,66.51,40.828,18.006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,495,0.22898,2721.1,73.853,120.41,79.908,49.831,50.273,66.489,41.953,20.535,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,496,0.19021,2717.7,74.592,120.4,79.534,49.291,49.577,66.406,41.18,18.311,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,497,0.18749,2718.2,74.613,120.4,79.515,49.258,49.401,66.274,41.499,17.916,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,498,0.17465,2718.1,74.686,120.38,79.716,50.861,51.058,66.276,41.205,18.992,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,499,0.17284,2721.0,75.068,120.41,79.915,49.183,49.407,66.258,41.927,18.066,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,500,0.17163,2719.7,75.309,120.4,79.907,48.415,50.005,66.286,40.89,16.669,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,501,0.17171,2718.7,74.172,120.42,79.709,50.418,49.04,66.247,41.461,18.33,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,502,0.18476,2718.6,75.989,120.41,79.711,49.015,49.769,66.149,41.794,17.752,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,503,0.18449,2717.7,74.559,120.39,79.58,51.579,49.972,66.044,41.794,19.963,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,504,0.23525,2718.6,74.873,120.38,79.509,49.778,49.947,65.916,40.462,18.299,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,505,0.2374,2721.6,75.044,120.4,79.676,50.608,51.602,65.85,41.323,18.087,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,506,0.16486,2722.3,75.619,120.36,79.914,52.285,50.555,65.88,40.338,17.302,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,507,0.16661,2723.0,75.281,120.44,80.006,49.465,49.833,65.955,41.69,18.741,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,508,0.21998,2720.8,75.423,120.38,79.858,49.869,50.499,65.942,40.559,18.305,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,509,0.22315,2718.3,75.032,120.4,79.674,50.314,50.337,65.868,41.123,20.067,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,510,0.17476,2717.7,75.173,120.39,79.513,49.01,49.687,65.803,40.853,19.209,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,511,0.17713,2720.1,75.281,120.38,79.742,50.898,49.254,65.738,41.021,18.501,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,512,0.16507,2720.3,74.486,120.4,79.888,51.059,50.49,65.722,41.218,19.273,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,513,0.16398,2719.5,75.766,120.42,79.912,49.865,49.728,65.731,41.856,19.394,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,514,0.17464,2717.5,75.636,120.41,79.716,49.311,49.998,65.703,40.863,18.37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,515,0.17608,2718.1,75.472,120.4,79.746,48.877,50.202,65.616,40.515,16.964,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,516,0.20088,2719.3,75.332,120.38,79.89,50.693,49.764,65.561,41.093,19.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,517,0.20331,2716.6,74.513,120.37,79.572,49.6,49.541,65.496,40.804,18.436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,518,0.23578,2718.3,75.416,120.4,79.734,50.599,48.115,65.369,41.242,18.734,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,519,0.23476,2717.0,75.794,120.41,79.719,49.933,51.75,65.322,41.175,17.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,520,0.19978,2714.7,75.675,120.4,79.739,50.986,51.55,65.271,40.738,17.481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,521,0.19928,2715.8,76.326,120.42,79.872,47.979,49.83,65.239,40.225,19.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,522,0.19913,2712.4,75.205,120.41,79.695,50.333,49.492,65.21,40.532,20.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,523,0.19717,2713.8,74.764,120.39,79.857,50.004,50.781,65.143,40.377,18.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,524,0.24194,2717.5,76.139,120.4,80.014,50.267,50.415,65.153,40.939,19.932,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,525,0.24031,2717.3,75.763,120.4,79.911,52.449,50.235,65.157,40.527,17.818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,526,0.22454,2717.4,75.121,120.4,79.913,50.387,49.932,65.066,40.873,18.631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,527,0.22578,2717.4,74.775,120.4,79.786,50.615,49.708,65.028,40.58,18.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,528,0.22234,2715.0,74.541,120.41,79.679,50.088,49.49,64.962,41.002,16.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0
Disturbance_07,529,0.22133,2717.7,75.301,120.4,79.976,51.045,48.16,64.924,40.232,17.665,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0
Disturbance_07,530,0.26174,2719.0,75.656,120.43,80.124,50.369,48.803,64.978,40.644,18.616,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0
Disturbance_07,531,0.26054,2717.5,74.573,120.42,79.902,50.283,49.728,64.994,40.941,17.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0
Disturbance_07,532,0.25273,2716.3,75.208,120.4,79.935,51.2,49.26,64.965,41.015,18.631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0
Disturbance_07,533,0.25395,2714.6,74.872,120.43,79.96,49.414,49.849,64.973,41.62,18.726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0
Disturbance_07,534,0.25935,2711.9,75.183,120.4,79.794,50.672,52.768,64.967,40.99,21.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0
Disturbance_07,535,0.26119,2710.5,75.603,120.4,79.678,50.661,49.25,64.914,41.236,19.578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0
Disturbance_07,536,0.2242,2712.6,75.135,120.42,79.89,50.229,49.349,64.91,41.017,16.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0
Disturbance_07,537,0.22461,2710.9,75.299,120.44,80.0,49.37,49.167,64.966,41.704,19.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0
Disturbance_07,538,0.26406,2709.6,75.385,120.37,80.077,49.199,50.069,65.033,40.543,18.777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,539,0.2631,2707.5,76.11,120.42,79.915,48.269,50.387,65.059,41.122,16.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,540,0.23592,2707.1,75.303,120.38,79.998,48.153,50.615,65.081,40.514,21.686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,541,0.23709,2705.7,75.558,120.38,79.91,49.458,49.232,65.145,40.977,20.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,542,0.27072,2703.9,75.578,120.39,79.804,48.988,49.183,65.16,40.345,15.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,543,0.26961,2704.6,75.149,120.37,79.811,49.948,51.096,65.162,41.073,18.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,544,0.27569,2708.2,74.671,120.41,80.112,50.104,49.369,65.266,40.701,17.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,545,0.27591,2708.2,74.488,120.42,80.181,49.391,51.505,65.356,40.836,18.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,546,0.28805,2708.6,74.755,120.42,80.377,51.499,51.509,65.478,41.855,18.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,547,0.28681,2707.8,75.151,120.41,80.363,50.707,49.447,65.555,41.036,17.539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,548,0.32025,2705.3,75.469,120.4,80.207,49.982,50.577,65.61,40.645,15.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,549,0.31616,2705.8,74.78,120.39,80.118,49.465,50.242,65.611,40.726,19.481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,550,0.288,2703.6,76.111,120.39,79.873,50.545,49.364,65.59,41.055,18.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,551,0.28927,2702.2,75.27,120.41,79.856,48.844,50.508,65.568,40.725,17.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,552,0.30944,2703.3,74.975,120.4,79.972,50.681,50.252,65.572,40.706,19.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,553,0.30788,2706.4,74.294,120.4,80.28,49.524,49.68,65.658,41.456,18.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,554,0.29687,2706.2,75.112,120.44,80.295,48.963,47.934,65.772,41.838,21.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,555,0.29368,2701.8,75.904,120.42,80.078,50.165,50.108,65.837,41.344,18.366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,556,0.34024,2701.2,75.172,120.42,80.115,51.21,50.358,65.876,41.909,16.979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,557,0.33867,2701.2,74.852,120.39,80.146,49.418,51.012,65.913,40.656,18.143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,558,0.28191,2700.4,75.635,120.42,80.199,48.203,48.204,65.939,41.467,17.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,559,0.28224,2698.9,74.572,120.41,80.166,49.192,50.343,65.975,41.338,17.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,560,0.30038,2694.8,75.869,120.39,79.916,50.275,50.647,66.008,41.168,21.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,561,0.30201,2695.2,74.974,120.39,79.923,51.25,50.025,65.988,40.567,20.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,562,0.28148,2696.7,75.286,120.39,80.083,50.536,49.234,66.017,40.99,16.598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,563,0.28121,2697.7,76.179,120.4,80.374,47.271,49.202,66.103,41.009,18.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,564,0.33247,2700.2,75.221,120.39,80.635,48.909,47.901,66.284,40.858,19.664,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,565,0.3329,2699.5,76.092,120.41,80.471,50.358,49.331,66.412,40.734,15.26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,566,0.32538,2699.8,75.465,120.42,80.379,49.855,50.272,66.452,41.691,17.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,567,0.32534,2695.5,75.698,120.41,80.108,48.567,50.357,66.45,41.392,17.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,568,0.28064,2696.0,75.546,120.4,80.09,48.135,49.104,66.406,41.228,19.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,569,0.27507,2695.3,75.015,120.4,80.22,49.787,50.329,66.414,40.75,18.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,570,0.26161,2691.8,75.188,120.4,80.151,50.422,50.415,66.435,41.254,17.617,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,571,0.26126,2689.4,75.715,120.39,80.097,50.122,49.593,66.468,40.773,17.455,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,572,0.30055,2689.1,74.961,120.41,80.152,48.751,51.393,66.477,42.174,18.944,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,573,0.29774,2689.3,76.12,120.43,80.509,51.425,49.51,66.586,41.488,17.879,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,574,0.29793,2687.4,75.003,120.39,80.401,48.806,50.149,66.68,42.39,19.741,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Disturbance_07,575,0.30106,2686.4,75.027,120.4,80.412,49.344,48.239,66.715,40.825,17.197,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0
Disturbance_07,576,0.27312,2686.7,75.606,120.36,80.617,51.723,48.439,66.785,41.087,16.963,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,1
Disturbance_07,577,0.27361,2687.0,75.127,120.38,80.702,49.776,51.057,66.868,40.754,19.509,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,1
Disturbance_07,578,0.29465,2689.9,73.982,120.4,80.72,49.985,50.355,66.929,40.191,19.184,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,1
Disturbance_07,579,0.29464,2688.1,75.2,120.37,80.404,49.308,48.983,66.937,40.33,18.824,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0
Disturbance_07,580,0.25649,2687.6,75.406,120.4,80.246,49.535,50.847,66.864,40.974,13.577,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,1
Disturbance_07,581,0.25642,2689.4,74.732,120.39,80.344,48.89,49.721,66.851,40.166,17.533,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0
Disturbance_07,582,0.28648,2691.1,75.051,120.42,80.334,50.659,48.008,66.869,41.431,15.224,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0
Disturbance_07,583,0.28599,2690.9,74.688,120.42,80.439,49.857,49.563,66.873,41.363,16.877,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0
Disturbance_07,584,0.22414,2690.8,74.473,120.44,80.587,49.115,51.848,66.958,41.853,18.039,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,1
Disturbance_07,585,0.22266,2689.3,74.894,120.4,80.552,49.488,51.485,67.029,40.817,17.265,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0
Disturbance_07,586,0.27153,2689.2,72.985,120.4,80.501,49.44,51.418,67.064,41.519,17.296,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1
Disturbance_07,587,0.26961,2691.4,74.157,120.39,80.524,49.751,49.724,67.073,40.86,20.665,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0
Disturbance_07,588,0.24892,2694.0,74.74,120.4,80.586,50.301,50.237,67.042,41.509,16.852,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,0
Disturbance_07,589,0.24913,2695.0,74.725,120.37,80.558,51.106,49.315,67.049,40.451,17.909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0
Disturbance_07,590,0.29144,2696.3,74.656,120.43,80.404,49.619,50.265,67.05,41.443,16.194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0
Disturbance_07,591,0.29066,2696.4,74.768,120.39,80.284,49.691,50.142,67.001,40.532,19.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0
Disturbance_07,592,0.29208,2696.5,74.681,120.42,80.175,51.945,50.994,66.964,41.58,18.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0
Disturbance_07,593,0.29212,2699.0,74.23,120.41,80.318,50.102,49.425,66.913,40.957,16.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0
Disturbance_07,594,0.27851,2703.0,74.19,120.43,80.659,49.619,50.186,66.975,42.037,17.559,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,0
Disturbance_07,595,0.27632,2700.3,75.146,120.42,80.462,50.859,51.035,67.005,41.684,18.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0
Disturbance_07,596,0.20627,2696.6,74.872,120.38,80.185,49.152,50.701,66.97,41.11,16.628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0
Disturbance_07,597,0.20731,2697.3,75.2,120.39,80.055,51.608,49.114,66.91,41.339,18.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0
Disturbance_07,598,0.22881,2698.1,75.014,120.38,80.082,49.332,50.377,66.846,40.514,18.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0
Disturbance_07,599,0.22488,2699.2,74.709,120.4,80.228,50.244,51.776,66.866,41.092,19.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0
